sid,sent_ts,label,scenario,http_status,episode_id
20aaeaa2-637a-9504-7cfc-1292b5151204,1786797359.8155437,0,benign_status,200,20aaeaa2-637a-9504-7cfc-1292b5151204
b51cac3f-3009-8f8e-cb4c-b5185d759e2e,1786797359.8402448,0,benign_status,200,b51cac3f-3009-8f8e-cb4c-b5185d759e2e
a8adb9e2-8da1-63c8-904b-356199243902,1786797359.8470638,0,benign_status,200,a8adb9e2-8da1-63c8-904b-356199243902
e978fa13-01b7-61bb-0d5a-2242ac51cb67,1786797359.8510795,0,benign_status,200,e978fa13-01b7-61bb-0d5a-2242ac51cb67
ca1dcb70-98da-e7c3-bf81-316845a50bc5,1786797359.8548627,0,benign_public,200,ca1dcb70-98da-e7c3-bf81-316845a50bc5
bbc1bf46-8d9e-abd6-8bb9-d01d249dfe52,1786797359.8608835,0,benign_login,200,bbc1bf46-8d9e-abd6-8bb9-d01d249dfe52
36fc4091-993e-691e-811e-ec7d9a5a27c3,1786797359.8734381,0,benign_public,200,36fc4091-993e-691e-811e-ec7d9a5a27c3
c6f76ccd-259f-3d46-c48f-6c0c9b1cab32,1786797359.883229,0,benign_public,200,c6f76ccd-259f-3d46-c48f-6c0c9b1cab32
08399746-7c13-41a0-a1a7-d265efd21e7c,1786797359.8993483,1,bruteforce,401,f4b4f986-e119-a4de-e3e7-39a3f150601e
62e738a6-d43c-4584-0421-3061b9d98319,1786797359.9051762,1,bruteforce,401,f4b4f986-e119-a4de-e3e7-39a3f150601e
339e9508-887f-4f60-b470-d54b1fe75bc3,1786797359.9120188,1,bruteforce,401,f4b4f986-e119-a4de-e3e7-39a3f150601e
666f3c94-c5c3-71a5-5886-7eba4ed0aa1d,1786797359.921455,1,bruteforce,401,f4b4f986-e119-a4de-e3e7-39a3f150601e
40e84383-6d4f-a881-b472-8ec80fb42e39,1786797359.9380963,1,bruteforce,401,f4b4f986-e119-a4de-e3e7-39a3f150601e
7356482b-db2b-b240-c156-d736c6382dd0,1786797359.943316,0,benign_public,200,7356482b-db2b-b240-c156-d736c6382dd0
463afc98-4230-638a-b6c9-1159ad5dab19,1786797359.9493868,0,benign_public,200,463afc98-4230-638a-b6c9-1159ad5dab19
e3b6cece-b1c5-b19d-d110-408afb8d62e1,1786797359.964969,0,benign_public,200,e3b6cece-b1c5-b19d-d110-408afb8d62e1
65de682b-77f9-c101-b4d9-e7f60cac159f,1786797359.9715295,0,benign_public,200,65de682b-77f9-c101-b4d9-e7f60cac159f
acfc8312-06fd-8031-7146-8f80fc7abb82,1786797359.9874928,1,bruteforce,401,4a8b8585-9ac0-9123-3324-505dc1cdd7ba
bcaf72b5-cebf-34ec-704f-c86d860fe1a1,1786797359.9972343,1,bruteforce,401,4a8b8585-9ac0-9123-3324-505dc1cdd7ba
2015ea57-7c1b-5858-ea10-5e6e334b0441,1786797360.0021815,1,bruteforce,401,4a8b8585-9ac0-9123-3324-505dc1cdd7ba
ba84cae5-4ba6-966d-52ab-75a9afc1ea7f,1786797360.009742,1,bruteforce,401,4a8b8585-9ac0-9123-3324-505dc1cdd7ba
1cef77a1-9e38-39f5-0ac7-a333d57d631a,1786797360.0135891,1,bruteforce,401,4a8b8585-9ac0-9123-3324-505dc1cdd7ba
c3a9eb30-2565-2919-4557-6b89de544fcb,1786797360.0276682,0,benign_status,200,c3a9eb30-2565-2919-4557-6b89de544fcb
7cb09e1e-8165-1f89-46c0-1531b1cc977c,1786797360.0332925,0,benign_public,200,7cb09e1e-8165-1f89-46c0-1531b1cc977c
898ae458-b1eb-e067-7724-5618fced0de7,1786797360.0438473,1,bruteforce,401,ad62f5e1-b807-c1ff-e0b2-6157a5299f3c
c575bb67-e418-67d9-7b90-36772b5d7688,1786797360.0514114,1,bruteforce,401,ad62f5e1-b807-c1ff-e0b2-6157a5299f3c
3ed19ca8-4975-e663-cb2c-abee594143c1,1786797360.0644872,1,bruteforce,401,ad62f5e1-b807-c1ff-e0b2-6157a5299f3c
a50141ed-2c88-faf5-8210-4cbcc0387719,1786797360.0745246,1,bruteforce,401,ad62f5e1-b807-c1ff-e0b2-6157a5299f3c
e181ebf4-7eef-2167-6c70-cc696dddcb5f,1786797360.0907984,1,bruteforce,401,ad62f5e1-b807-c1ff-e0b2-6157a5299f3c
927626b5-2325-4b77-4726-ec6a2b44f7ed,1786797360.1023698,0,benign_login,200,927626b5-2325-4b77-4726-ec6a2b44f7ed
0e62b8ea-ad56-8f19-e9ff-6e8188a04ec4,1786797360.107035,0,benign_status,200,0e62b8ea-ad56-8f19-e9ff-6e8188a04ec4
511d88e7-650b-ad40-1ac3-ed14e0fc995c,1786797360.1150334,0,benign_public,200,511d88e7-650b-ad40-1ac3-ed14e0fc995c
c98fe60c-f22f-7c9f-1f4f-0d48e7e6a43c,1786797360.125557,0,benign_status,200,c98fe60c-f22f-7c9f-1f4f-0d48e7e6a43c
dfd64c19-274f-079e-bf19-abd94832c056,1786797360.135063,0,benign_public,200,dfd64c19-274f-079e-bf19-abd94832c056
2fff41d2-3a29-0932-bad7-bf7585525906,1786797360.1392577,1,bruteforce,401,d06d28ce-8a94-aa86-5e75-8446aa6ff065
f028e00b-b767-2af8-1eed-b175ccfd25bb,1786797360.1469972,1,bruteforce,401,d06d28ce-8a94-aa86-5e75-8446aa6ff065
03a54363-88ea-25ce-e099-51cb6d7a4570,1786797360.1601937,1,bruteforce,401,d06d28ce-8a94-aa86-5e75-8446aa6ff065
f0ef12ee-1d2d-1fcd-38a3-0d6bba4e47c0,1786797360.166232,1,bruteforce,401,d06d28ce-8a94-aa86-5e75-8446aa6ff065
6322f9b1-123b-23f2-4cbe-c77f0b3224a7,1786797360.1746542,1,bruteforce,401,d06d28ce-8a94-aa86-5e75-8446aa6ff065
