sid,sent_ts,label,scenario,http_status,episode_id
a07ebc19-7b59-a32b-b731-6ce4717ddf17,1786797473.1764011,0,benign_public,200,a07ebc19-7b59-a32b-b731-6ce4717ddf17
96bd60a5-bb09-4593-6a66-f6d2030e76eb,1786797473.197544,0,benign_login,200,96bd60a5-bb09-4593-6a66-f6d2030e76eb
ddf8469a-b8a5-5397-2038-41fdcf661e7b,1786797473.2090185,0,benign_login,200,ddf8469a-b8a5-5397-2038-41fdcf661e7b
15c22bb6-d1cd-276d-91ca-25333593446c,1786797473.2194886,1,bruteforce,401,63a31685-de89-a956-5207-9086e60887e1
c60af7b7-5a5a-c2bc-d188-e9a3d4fa084e,1786797473.2367616,1,bruteforce,401,63a31685-de89-a956-5207-9086e60887e1
11ca8392-5088-249f-f317-7b736cc710a1,1786797473.2409523,1,bruteforce,401,63a31685-de89-a956-5207-9086e60887e1
74ad6b48-e875-1c38-bef0-0765d0e940dc,1786797473.2535992,1,bruteforce,401,63a31685-de89-a956-5207-9086e60887e1
9c3cb114-3728-cd55-e7c8-b7469ab6200b,1786797473.2620497,1,bruteforce,401,63a31685-de89-a956-5207-9086e60887e1
427d9c98-eb3f-57c0-08f4-c60d2721a310,1786797473.2738898,0,benign_public,200,427d9c98-eb3f-57c0-08f4-c60d2721a310
ec1e395e-dfa5-573e-31e1-bc6581060b2d,1786797473.2876515,0,benign_status,200,ec1e395e-dfa5-573e-31e1-bc6581060b2d
0d517283-89dc-1373-8d54-7d0c0136037b,1786797473.300323,0,benign_status,200,0d517283-89dc-1373-8d54-7d0c0136037b
4697ab45-07d0-160e-cd0f-a9c4fd25c5c9,1786797473.3156695,1,admin_probe,403,4697ab45-07d0-160e-cd0f-a9c4fd25c5c9
8ee1d702-c437-0df6-31f8-7c0b3371f7b9,1786797473.320437,0,benign_public,200,8ee1d702-c437-0df6-31f8-7c0b3371f7b9
1c12a342-d952-8eb5-38f2-871f3089dfb1,1786797473.3239698,0,benign_login,200,1c12a342-d952-8eb5-38f2-871f3089dfb1
7b8d7206-fde9-9ba3-005a-476bbb2d5686,1786797473.336351,0,benign_login,200,7b8d7206-fde9-9ba3-005a-476bbb2d5686
c959b3f8-f927-eeab-48e5-4809d940d997,1786797473.3477504,0,benign_login,200,c959b3f8-f927-eeab-48e5-4809d940d997
422c54ef-3895-6d06-6f87-60231f51dba4,1786797473.3604786,0,benign_login,200,422c54ef-3895-6d06-6f87-60231f51dba4
b77bcc3e-1d90-3039-4c38-c3ac1aaebd51,1786797473.3723435,0,benign_public,200,b77bcc3e-1d90-3039-4c38-c3ac1aaebd51
295d2146-8849-02c0-85d0-40dd0670cf96,1786797473.378124,0,benign_login,200,295d2146-8849-02c0-85d0-40dd0670cf96
a9ddfa17-b6c9-1bd8-7834-fb40775a1071,1786797473.393562,1,command_probe,400,a9ddfa17-b6c9-1bd8-7834-fb40775a1071
9b17ad09-bbb2-6020-8d71-30494bd34a8f,1786797473.4097633,1,admin_probe,403,9b17ad09-bbb2-6020-8d71-30494bd34a8f
c905448d-9338-45bf-296d-68edeaf2fcf9,1786797473.4264152,1,bruteforce,401,ba718704-978a-6fcd-8277-f8a5bd3850fd
fa4ffad2-a1c7-0eeb-50a4-1643df1ecfec,1786797473.4430172,1,bruteforce,401,ba718704-978a-6fcd-8277-f8a5bd3850fd
5f9e675d-817c-0206-efe7-634941f727f4,1786797473.4599168,1,bruteforce,401,ba718704-978a-6fcd-8277-f8a5bd3850fd
39a6c137-a3d5-491f-ff16-a91ef40bc44b,1786797473.4737124,1,bruteforce,401,ba718704-978a-6fcd-8277-f8a5bd3850fd
4c4747ce-5cf9-3c93-6d70-2e3220cddf30,1786797473.481607,1,bruteforce,401,ba718704-978a-6fcd-8277-f8a5bd3850fd
9101c149-cd25-131a-a77f-d6910ea5924c,1786797473.4858348,0,benign_public,200,9101c149-cd25-131a-a77f-d6910ea5924c
7b04b7f3-23ba-9f5c-42ed-5e23480d1a00,1786797473.490091,0,benign_login,200,7b04b7f3-23ba-9f5c-42ed-5e23480d1a00
cf7f1f80-88ab-2c8d-ec36-b82f6f51e9a8,1786797473.4998012,0,benign_login,200,cf7f1f80-88ab-2c8d-ec36-b82f6f51e9a8
20536e9a-4270-cbad-9136-0b48eadd6180,1786797473.5147583,1,bruteforce,401,03fd7220-d1d8-af47-08f0-ef6b5546cc56
df1238b7-354a-9d4d-a906-59b745360178,1786797473.5299742,1,bruteforce,401,03fd7220-d1d8-af47-08f0-ef6b5546cc56
8d25981d-b4cd-19c2-9a4e-b018ff36ff10,1786797473.5469122,1,bruteforce,401,03fd7220-d1d8-af47-08f0-ef6b5546cc56
