sid,sent_ts,label,scenario,http_status,episode_id
660fdf0b-f97c-249d-3881-f5b4ab8e93a4,1786797338.8948932,0,benign_login,200,660fdf0b-f97c-249d-3881-f5b4ab8e93a4
6c5f3ac1-249a-3b37-170b-e908d605d7a2,1786797338.9124732,0,benign_status,200,6c5f3ac1-249a-3b37-170b-e908d605d7a2
97fe29cc-dead-08d4-c3f4-829fb34cf916,1786797338.9170775,0,benign_public,200,97fe29cc-dead-08d4-c3f4-829fb34cf916
9b5f45dc-8a79-4480-243d-da2d586a6b32,1786797338.9255383,1,bruteforce,401,4090a891-79ef-8a9b-7975-abfad8fc0fe4
998259dd-1542-85be-39e4-4db4db102bee,1786797338.940184,1,bruteforce,401,4090a891-79ef-8a9b-7975-abfad8fc0fe4
2cf95e68-1c3d-60cc-f854-8fed8489e372,1786797338.9542692,1,bruteforce,401,4090a891-79ef-8a9b-7975-abfad8fc0fe4
cec01492-5226-f265-edc4-b2f24619a843,1786797338.9668977,1,bruteforce,401,4090a891-79ef-8a9b-7975-abfad8fc0fe4
ea42be3e-7fd3-292c-eddb-c248227aeceb,1786797338.972354,1,bruteforce,401,4090a891-79ef-8a9b-7975-abfad8fc0fe4
bd26e604-00e0-251e-ad60-fc64da9c90da,1786797338.9795363,0,benign_public,200,bd26e604-00e0-251e-ad60-fc64da9c90da
a1244466-699d-7b6e-297b-f58784b7e6c9,1786797338.9885757,0,benign_public,200,a1244466-699d-7b6e-297b-f58784b7e6c9
fa0696b2-637c-5820-674c-fb606634a3a1,1786797338.9935334,0,benign_login,200,fa0696b2-637c-5820-674c-fb606634a3a1
0eeabb9d-c6a1-f47d-a90c-3b50a2ff567c,1786797338.998092,1,command_probe,400,0eeabb9d-c6a1-f47d-a90c-3b50a2ff567c
e7f7d69a-ad3f-c09c-702c-bee40c12040d,1786797339.0102036,0,benign_login,200,e7f7d69a-ad3f-c09c-702c-bee40c12040d
eaee0099-bcdb-5b58-2a43-515938602754,1786797339.0229404,1,admin_probe,403,eaee0099-bcdb-5b58-2a43-515938602754
6fd8d85d-17f8-5afb-7c6f-5e3124dd3061,1786797339.0376542,0,benign_login,200,6fd8d85d-17f8-5afb-7c6f-5e3124dd3061
c6fac276-1fe8-26ed-b193-a134c0b1b34f,1786797339.0530217,0,benign_status,200,c6fac276-1fe8-26ed-b193-a134c0b1b34f
