sid,sent_ts,label,scenario,http_status,episode_id
28b000b8-c3e7-7315-b0da-0595e813c0f2,1786797328.766865,0,benign_login,200,28b000b8-c3e7-7315-b0da-0595e813c0f2
cf5621f9-7897-4856-8464-208b203c7881,1786797328.788695,0,benign_public,200,cf5621f9-7897-4856-8464-208b203c7881
53e66fcd-b21f-323c-ea15-7d4f7d7ff909,1786797328.8064497,0,benign_status,200,53e66fcd-b21f-323c-ea15-7d4f7d7ff909
101723c1-f222-7e08-c893-53e2eb869d7d,1786797328.8138714,0,benign_status,200,101723c1-f222-7e08-c893-53e2eb869d7d
80e1fdc7-089d-ad6c-fa22-e0481baf386a,1786797328.8198702,0,benign_status,200,80e1fdc7-089d-ad6c-fa22-e0481baf386a
4e7fad24-5f96-a75e-7dfe-e36cfdf03680,1786797328.8323073,0,benign_status,200,4e7fad24-5f96-a75e-7dfe-e36cfdf03680
a674e047-3004-c44e-c9f5-d2bd01cc719e,1786797328.845514,0,benign_status,200,a674e047-3004-c44e-c9f5-d2bd01cc719e
0171384d-3d31-13f3-cea1-f5e1f447d1d0,1786797328.8603232,1,admin_probe,403,0171384d-3d31-13f3-cea1-f5e1f447d1d0
05cc5bb0-12ab-995a-4a32-c79bef43c820,1786797328.868772,0,benign_login,200,05cc5bb0-12ab-995a-4a32-c79bef43c820
182c1ac3-b9c3-5148-c062-1643a7964dfe,1786797328.8785653,0,benign_status,200,182c1ac3-b9c3-5148-c062-1643a7964dfe
4db46942-173d-8088-fb36-8af4c50a9f59,1786797328.8943264,1,command_probe,400,4db46942-173d-8088-fb36-8af4c50a9f59
2e0f5fba-c451-6c23-77ce-02ff3095e409,1786797328.8997412,1,bruteforce,401,ac65d876-3d65-9763-4756-a048ac9cd533
07ca6daa-5339-f0cb-f087-768b170420b8,1786797328.9077313,1,bruteforce,401,ac65d876-3d65-9763-4756-a048ac9cd533
c783cf60-be80-a689-fce8-fba17df5bde6,1786797328.9128025,1,bruteforce,401,ac65d876-3d65-9763-4756-a048ac9cd533
56a029ae-032b-1bed-deca-b2fb9f2ce6df,1786797328.9268048,1,bruteforce,401,ac65d876-3d65-9763-4756-a048ac9cd533
bb010180-e97d-0710-5dca-dc3aeec5bdc3,1786797328.9353237,1,bruteforce,401,ac65d876-3d65-9763-4756-a048ac9cd533
a3ebe0cb-9e4b-8c53-8e75-7737f2163fd3,1786797328.9504297,0,benign_status,200,a3ebe0cb-9e4b-8c53-8e75-7737f2163fd3
8dafb209-8112-e3c7-9fc8-cf4e19ba99cb,1786797328.96378,0,benign_login,200,8dafb209-8112-e3c7-9fc8-cf4e19ba99cb
618737f1-6ac7-0568-4e6d-6cadf38122c8,1786797328.9802744,0,benign_public,200,618737f1-6ac7-0568-4e6d-6cadf38122c8
4a820179-8efb-e893-78c9-3621429ea2c9,1786797328.984768,0,benign_status,200,4a820179-8efb-e893-78c9-3621429ea2c9
1037da00-1430-e6d5-8011-5961c566799a,1786797328.9903023,0,benign_public,200,1037da00-1430-e6d5-8011-5961c566799a
8cc06064-15f9-177d-8064-11626e752294,1786797328.9997098,0,benign_login,200,8cc06064-15f9-177d-8064-11626e752294
1780cce7-b518-c5d8-fee9-885e42966d5d,1786797329.0116363,0,benign_login,200,1780cce7-b518-c5d8-fee9-885e42966d5d
8a98576d-7e44-4bf7-d742-2ed9515ee7c5,1786797329.01701,0,benign_public,200,8a98576d-7e44-4bf7-d742-2ed9515ee7c5
fab8c06e-4477-dd01-757d-7fb695195c0b,1786797329.0219657,0,benign_public,200,fab8c06e-4477-dd01-757d-7fb695195c0b
0c05209d-bf22-aacb-bce8-70f65d764c3e,1786797329.032753,0,benign_status,200,0c05209d-bf22-aacb-bce8-70f65d764c3e
36debea8-a9ee-5d35-6900-db4719278416,1786797329.0470302,1,bruteforce,401,9813c984-fb1f-7ecb-c061-e19ca17224b7
25bb8370-feb4-be31-8160-781864941a88,1786797329.0510147,1,bruteforce,401,9813c984-fb1f-7ecb-c061-e19ca17224b7
707d91e1-0d14-5b56-f1f0-f41030903f30,1786797329.0648556,1,bruteforce,401,9813c984-fb1f-7ecb-c061-e19ca17224b7
c0511183-09bf-a0ae-521e-0b1dec560f91,1786797329.0735042,1,bruteforce,401,9813c984-fb1f-7ecb-c061-e19ca17224b7
