sid,sent_ts,label,scenario,http_status,episode_id
cc4fe067-0adc-915b-e83f-96f154b4ef5d,1786797370.116606,0,benign_public,200,cc4fe067-0adc-915b-e83f-96f154b4ef5d
ccb2ed5e-64b8-873e-d0ae-26186596c581,1786797370.1381698,1,bruteforce,401,ea82c428-eb7b-9e9f-de5b-b9c7f7bd053e
5ab29590-aa52-1b76-204a-af5306c55df1,1786797370.1483293,1,bruteforce,401,ea82c428-eb7b-9e9f-de5b-b9c7f7bd053e
0bba6a5f-76a8-84b8-8ff2-b05be5013764,1786797370.1588144,1,bruteforce,401,ea82c428-eb7b-9e9f-de5b-b9c7f7bd053e
259985e9-4a77-eac0-b5ab-9338d28065c0,1786797370.168805,1,bruteforce,401,ea82c428-eb7b-9e9f-de5b-b9c7f7bd053e
62f51e02-e5da-af27-5b92-8b41fb74f07b,1786797370.1741025,1,bruteforce,401,ea82c428-eb7b-9e9f-de5b-b9c7f7bd053e
631f9fa1-7883-1878-4c34-b60d53aaddf7,1786797370.177883,1,bruteforce,401,c3543919-d78e-5697-a216-c2431d971874
3fa87f77-2eb7-ab11-aec8-aba8d2f681db,1786797370.1843843,1,bruteforce,401,c3543919-d78e-5697-a216-c2431d971874
4af6ff92-941c-e9f7-a463-fade60c58813,1786797370.1947744,1,bruteforce,401,c3543919-d78e-5697-a216-c2431d971874
3689a11f-5c61-ffd5-615f-3dba1dc2139f,1786797370.205739,1,bruteforce,401,c3543919-d78e-5697-a216-c2431d971874
e280b374-13fe-85d1-b1d9-2baefef68b93,1786797370.210878,1,bruteforce,401,c3543919-d78e-5697-a216-c2431d971874
53460627-0261-af56-7537-0c740b4c8350,1786797370.226649,0,benign_status,200,53460627-0261-af56-7537-0c740b4c8350
174135a4-023a-45a9-91f5-22f620c2552e,1786797370.2350311,0,benign_public,200,174135a4-023a-45a9-91f5-22f620c2552e
83d07cd9-ca33-6890-ce62-361623f633a7,1786797370.2405941,1,bruteforce,401,946d46b9-1f51-61c6-96aa-7bd870258757
80abfeaa-9334-5e37-367f-5f2be32c0563,1786797370.247336,1,bruteforce,401,946d46b9-1f51-61c6-96aa-7bd870258757
c8fb17d0-253b-070b-6fcd-3877de029953,1786797370.2641468,1,bruteforce,401,946d46b9-1f51-61c6-96aa-7bd870258757
b0cae9a0-7914-50e9-f082-d4be0914ff8f,1786797370.2755067,1,bruteforce,401,946d46b9-1f51-61c6-96aa-7bd870258757
2faf695c-a269-2493-bf74-107b7ff08839,1786797370.2817833,1,bruteforce,401,946d46b9-1f51-61c6-96aa-7bd870258757
64a742e5-8f89-acef-479b-e23f5055ea67,1786797370.2945647,1,bruteforce,401,6bfd3c82-e255-dc47-c288-22e698f1d58e
5f4ea2b4-578c-aabe-0ea0-0947764fb4f9,1786797370.3084035,1,bruteforce,401,6bfd3c82-e255-dc47-c288-22e698f1d58e
61f5aa6e-6eab-6301-87f8-78d50d583ef1,1786797370.3145888,1,bruteforce,401,6bfd3c82-e255-dc47-c288-22e698f1d58e
3ce24918-f397-b912-d6a1-6d797b80580d,1786797370.322076,1,bruteforce,401,6bfd3c82-e255-dc47-c288-22e698f1d58e
debbbcc3-483b-d0c1-60b9-45ee5d575edf,1786797370.327453,1,bruteforce,401,6bfd3c82-e255-dc47-c288-22e698f1d58e
4395a480-ce18-67b0-e407-0fdf0e426d9a,1786797370.3321898,0,benign_public,200,4395a480-ce18-67b0-e407-0fdf0e426d9a
e55dbe68-d546-aa57-a069-8d83a20b3d2e,1786797370.34368,0,benign_public,200,e55dbe68-d546-aa57-a069-8d83a20b3d2e
e334dccd-161f-bf99-046e-b4cdfa8ecfd7,1786797370.3493576,0,benign_public,200,e334dccd-161f-bf99-046e-b4cdfa8ecfd7
e19fc3b3-e11e-2523-fc10-2878da4b1ac5,1786797370.3648124,1,command_probe,400,e19fc3b3-e11e-2523-fc10-2878da4b1ac5
0875a6fd-ddf8-fc61-52c7-06b36295573e,1786797370.3779068,1,command_probe,400,0875a6fd-ddf8-fc61-52c7-06b36295573e
239e79d7-fc89-2c46-4e45-09f89370be95,1786797370.3849723,0,benign_status,200,239e79d7-fc89-2c46-4e45-09f89370be95
4e480ca5-a198-4151-a7e8-c52dfec383de,1786797370.401011,0,benign_login,200,4e480ca5-a198-4151-a7e8-c52dfec383de
a50d001c-81c2-1506-e1f2-1a1bc67ebcc8,1786797370.409362,0,benign_login,200,a50d001c-81c2-1506-e1f2-1a1bc67ebcc8
00f416e4-456f-2e29-8ea0-7b7a677a21fa,1786797370.419154,0,benign_public,200,00f416e4-456f-2e29-8ea0-7b7a677a21fa
f50ffd59-fc91-3133-5d23-b8c1428aa5db,1786797370.4289489,0,benign_public,200,f50ffd59-fc91-3133-5d23-b8c1428aa5db
38ccdbec-66ad-a7e6-a203-5ec2c596e669,1786797370.4365094,1,admin_probe,403,38ccdbec-66ad-a7e6-a203-5ec2c596e669
a035c37b-eb81-4034-460e-1956ecfb1706,1786797370.451136,0,benign_login,200,a035c37b-eb81-4034-460e-1956ecfb1706
a97099ca-6b25-3895-612d-6617796ffc31,1786797370.45779,0,benign_public,200,a97099ca-6b25-3895-612d-6617796ffc31
9b376317-d20f-2ccf-aab8-b187c4016033,1786797370.464494,0,benign_status,200,9b376317-d20f-2ccf-aab8-b187c4016033
55621270-2da0-df07-1945-3472ce64c326,1786797370.4776735,0,benign_public,200,55621270-2da0-df07-1945-3472ce64c326
f6cfacd4-ac5b-c625-d5fe-0d140f45bb0a,1786797370.4823997,0,benign_public,200,f6cfacd4-ac5b-c625-d5fe-0d140f45bb0a
f03f5b5f-1132-d2a0-937c-a1a746f126c0,1786797370.4870124,0,benign_login,200,f03f5b5f-1132-d2a0-937c-a1a746f126c0
54038955-ee54-5ad4-eefd-feaf8eda8c01,1786797370.5009696,0,benign_login,200,54038955-ee54-5ad4-eefd-feaf8eda8c01
a6f337a1-76d2-c7c9-7b3e-c4d40ce0bb0d,1786797370.5091643,0,benign_status,200,a6f337a1-76d2-c7c9-7b3e-c4d40ce0bb0d
7b4d97a7-2472-c436-0cb1-fe6634cb2313,1786797370.520791,0,benign_login,200,7b4d97a7-2472-c436-0cb1-fe6634cb2313
929acb77-c6e9-c899-5edb-19e59803830c,1786797370.52769,0,benign_public,200,929acb77-c6e9-c899-5edb-19e59803830c
de35614b-dde0-b4f9-1f0e-5512f3a71f01,1786797370.5397801,0,benign_status,200,de35614b-dde0-b4f9-1f0e-5512f3a71f01
0cf5889d-0568-0643-5d9e-ba2ba72e6e79,1786797370.5545955,0,benign_public,200,0cf5889d-0568-0643-5d9e-ba2ba72e6e79
2aa681c0-387e-238f-8ede-f40ad8824407,1786797370.5699208,0,benign_login,200,2aa681c0-387e-238f-8ede-f40ad8824407
7605ced9-fe22-71d4-530f-7e0e720dba5e,1786797370.5748022,0,benign_public,200,7605ced9-fe22-71d4-530f-7e0e720dba5e
58d50045-116c-3d0b-1416-36be199f619d,1786797370.5859358,0,benign_status,200,58d50045-116c-3d0b-1416-36be199f619d
e078734f-767e-2138-3ed5-372e22bfe00e,1786797370.5900962,0,benign_public,200,e078734f-767e-2138-3ed5-372e22bfe00e
1859eefd-202b-67ed-28b4-bd6dca046566,1786797370.6018233,0,benign_status,200,1859eefd-202b-67ed-28b4-bd6dca046566
af12d8c6-5ca7-8116-0853-ed0722ed2a19,1786797370.6112425,0,benign_login,200,af12d8c6-5ca7-8116-0853-ed0722ed2a19
2ef9c3a5-22be-29c0-f765-f00f59f8b690,1786797370.6181808,0,benign_status,200,2ef9c3a5-22be-29c0-f765-f00f59f8b690
eff1ff71-5f72-e7ca-b9b8-9a0afd5fd87d,1786797370.6267173,0,benign_login,200,eff1ff71-5f72-e7ca-b9b8-9a0afd5fd87d
949e5c01-8b4a-3f31-1629-bdf5bf6e41bc,1786797370.6352496,0,benign_login,200,949e5c01-8b4a-3f31-1629-bdf5bf6e41bc
412c33cb-21c4-5d59-eb6b-15c5b2ebab89,1786797370.6472595,1,bruteforce,401,6a7ea329-e55e-e01a-a46c-2ef2c2f47066
3c782981-1131-d5b7-39e1-ac1c0171c717,1786797370.6536026,1,bruteforce,401,6a7ea329-e55e-e01a-a46c-2ef2c2f47066
37504b9c-ea84-08f3-176a-4ebb25fc0270,1786797370.663619,1,bruteforce,401,6a7ea329-e55e-e01a-a46c-2ef2c2f47066
bb9d2f14-1a3f-ca5a-c251-7eca2ef26f0b,1786797370.6754699,1,bruteforce,401,6a7ea329-e55e-e01a-a46c-2ef2c2f47066
a24e7fb8-7236-2288-9708-517a6ee5028c,1786797370.6793747,1,bruteforce,401,6a7ea329-e55e-e01a-a46c-2ef2c2f47066
1031a579-457b-5f91-6d8d-9fcb71f7868d,1786797370.6845078,0,benign_public,200,1031a579-457b-5f91-6d8d-9fcb71f7868d
5318f88e-f6d5-950f-9554-26f247880321,1786797370.6942983,1,admin_probe,403,5318f88e-f6d5-950f-9554-26f247880321
35fa9931-d313-8598-fbd9-e865509d6a32,1786797370.7107587,0,benign_login,200,35fa9931-d313-8598-fbd9-e865509d6a32
74ab744b-cb51-3eb5-4884-78c7ebcb1ce9,1786797370.7259374,0,benign_status,200,74ab744b-cb51-3eb5-4884-78c7ebcb1ce9
26b91cc6-b0e0-a870-b3d4-d7e3c54e2dd5,1786797370.739426,0,benign_status,200,26b91cc6-b0e0-a870-b3d4-d7e3c54e2dd5
15c14c70-4953-f389-8bd4-f64d563514b6,1786797370.7547383,0,benign_public,200,15c14c70-4953-f389-8bd4-f64d563514b6
b048c64e-3d40-6f58-d483-7bcc65ca836a,1786797370.764835,0,benign_status,200,b048c64e-3d40-6f58-d483-7bcc65ca836a
83b27fb2-6a86-2e89-80b8-41d72f2703f7,1786797370.7694623,0,benign_public,200,83b27fb2-6a86-2e89-80b8-41d72f2703f7
f6c96165-2dc2-7ddf-5a99-ab19e3b9d345,1786797370.781516,0,benign_login,200,f6c96165-2dc2-7ddf-5a99-ab19e3b9d345
fda8f3a2-b8fc-9910-34c6-e482d1ef6ed0,1786797370.7898452,1,admin_probe,403,fda8f3a2-b8fc-9910-34c6-e482d1ef6ed0
2983de22-eed2-1711-247d-c003cfce67d3,1786797370.8011222,0,benign_login,200,2983de22-eed2-1711-247d-c003cfce67d3
aac8712e-698f-09b7-9bea-b09241fab756,1786797370.808377,0,benign_login,200,aac8712e-698f-09b7-9bea-b09241fab756
ad4716ee-c9ce-cbea-c5a6-1b707344aaf6,1786797370.813937,0,benign_status,200,ad4716ee-c9ce-cbea-c5a6-1b707344aaf6
c133589c-f9a8-35de-5300-2e6d98e2191d,1786797370.8301961,1,admin_probe,403,c133589c-f9a8-35de-5300-2e6d98e2191d
