sid,sent_ts,label,scenario,http_status,episode_id
a77a35bd-a6a8-9323-d711-77ec7be1a64f,1786797592.5280702,0,benign_status,200,a77a35bd-a6a8-9323-d711-77ec7be1a64f
e0aa96e1-344c-5706-d639-ff05510de316,1786797592.5516024,0,benign_status,200,e0aa96e1-344c-5706-d639-ff05510de316
71a7a21b-c48f-6d39-6ab5-150f61c5ff35,1786797592.5643365,0,benign_public,200,71a7a21b-c48f-6d39-6ab5-150f61c5ff35
afa95c84-d9d3-1b10-ed23-fe6f536e12a4,1786797592.5763276,0,benign_login,200,afa95c84-d9d3-1b10-ed23-fe6f536e12a4
adf77e05-fb45-e66e-c727-a19a24794d06,1786797592.5846272,0,benign_status,200,adf77e05-fb45-e66e-c727-a19a24794d06
707c8279-5959-7ec6-8bc4-5c4de6679d13,1786797592.5924757,0,benign_public,200,707c8279-5959-7ec6-8bc4-5c4de6679d13
be0357e9-aa7d-9617-073e-190aa8cee978,1786797592.6056702,0,benign_public,200,be0357e9-aa7d-9617-073e-190aa8cee978
3f24be97-6124-35de-6362-d834681a8098,1786797592.6215827,0,benign_login,200,3f24be97-6124-35de-6362-d834681a8098
27f957a6-660e-7bf4-391c-e018b60a6596,1786797592.6318119,0,benign_public,200,27f957a6-660e-7bf4-391c-e018b60a6596
682ebe35-4558-752c-5e46-ad34d1c12ea4,1786797592.6387486,1,command_probe,400,682ebe35-4558-752c-5e46-ad34d1c12ea4
6b50ee38-234c-38d6-88e3-e8f4837c2192,1786797592.6434572,0,benign_public,200,6b50ee38-234c-38d6-88e3-e8f4837c2192
fd992489-9e1f-6ddf-357f-1c75aeefed4f,1786797592.653622,0,benign_public,200,fd992489-9e1f-6ddf-357f-1c75aeefed4f
305c5a7a-0774-617e-8111-7e690c8b37ed,1786797592.6599312,0,benign_login,200,305c5a7a-0774-617e-8111-7e690c8b37ed
0d28fb6b-02c5-281d-2199-dfbe10c4a49d,1786797592.666389,0,benign_public,200,0d28fb6b-02c5-281d-2199-dfbe10c4a49d
fb588680-94fe-2e4b-b548-99b99d4bd2d1,1786797592.675966,0,benign_status,200,fb588680-94fe-2e4b-b548-99b99d4bd2d1
04b135ed-964c-4e1b-758a-5b154ab424a2,1786797592.6902452,0,benign_public,200,04b135ed-964c-4e1b-758a-5b154ab424a2
dc5cfdc4-29f4-dd97-594d-34052ae2d6d5,1786797592.6989877,0,benign_login,200,dc5cfdc4-29f4-dd97-594d-34052ae2d6d5
09e616a5-2fa9-1c62-2116-a3c6e5c935d6,1786797592.7083457,0,benign_status,200,09e616a5-2fa9-1c62-2116-a3c6e5c935d6
937c947c-36ae-0a79-45fe-e2442680ce54,1786797592.721102,0,benign_login,200,937c947c-36ae-0a79-45fe-e2442680ce54
37f3986d-c421-4745-100a-1a0ac8317075,1786797592.7268984,0,benign_login,200,37f3986d-c421-4745-100a-1a0ac8317075
75892214-8c9e-3279-8da6-07ecf89704f6,1786797592.7374172,0,benign_login,200,75892214-8c9e-3279-8da6-07ecf89704f6
504e23a8-2d01-630d-e849-d899fb2e9abc,1786797592.7453375,0,benign_login,200,504e23a8-2d01-630d-e849-d899fb2e9abc
2290f36d-b1e6-dd8d-76ea-1ff7610638bd,1786797592.7595208,1,bruteforce,401,a0558650-9b92-bb06-606c-46c9ca8ffe32
