sid,sent_ts,label,scenario,http_status,episode_id
a66c4fc0-794a-bc8c-75cd-cd367e664053,1786797411.331269,0,benign_public,200,a66c4fc0-794a-bc8c-75cd-cd367e664053
c7917c43-787a-c471-fd2c-fe880504fd0d,1786797411.356623,0,benign_login,200,c7917c43-787a-c471-fd2c-fe880504fd0d
cae73d70-5f80-6341-447d-8951f1b72de4,1786797411.368658,0,benign_status,200,cae73d70-5f80-6341-447d-8951f1b72de4
27b5595b-7ba9-8814-d825-01605f742b7a,1786797411.3750687,0,benign_public,200,27b5595b-7ba9-8814-d825-01605f742b7a
1dc674bf-829e-5941-637b-d25bb7b80163,1786797411.3817296,0,benign_public,200,1dc674bf-829e-5941-637b-d25bb7b80163
488981aa-72c9-ed77-6764-bf1b62b4b94e,1786797411.3947546,1,bruteforce,401,05501c06-0c14-bcdf-5dc7-d36f896b40fe
c2baab6f-e24c-cc35-e6e6-006d8672210e,1786797411.4010835,1,bruteforce,401,05501c06-0c14-bcdf-5dc7-d36f896b40fe
8f0ba0bb-b902-6416-f6a4-7196363e05a0,1786797411.409776,1,bruteforce,401,05501c06-0c14-bcdf-5dc7-d36f896b40fe
6dcf048d-e47b-8dae-da5d-a48b46ecd8c3,1786797411.4230132,1,bruteforce,401,05501c06-0c14-bcdf-5dc7-d36f896b40fe
c51f5eb7-d2ad-dfe6-76e0-31882c2317a8,1786797411.438904,1,bruteforce,401,05501c06-0c14-bcdf-5dc7-d36f896b40fe
af3a3afb-d4b0-5e49-513c-f4f9b39128c2,1786797411.4456596,0,benign_public,200,af3a3afb-d4b0-5e49-513c-f4f9b39128c2
247c1051-4b6e-9afc-39c2-ff3e87282052,1786797411.4517696,0,benign_public,200,247c1051-4b6e-9afc-39c2-ff3e87282052
31d58c09-7904-f0a7-125c-022344542925,1786797411.4663427,0,benign_login,200,31d58c09-7904-f0a7-125c-022344542925
ee24ccaf-9b37-750e-8e81-dd7878bb8c83,1786797411.4829044,0,benign_login,200,ee24ccaf-9b37-750e-8e81-dd7878bb8c83
de34cf32-c972-9f8a-c9bb-2a6bc8d592db,1786797411.48749,1,bruteforce,401,702a2eed-212f-4ffc-98b1-34aabb6beb1d
e9a648bc-6dab-c208-38fd-167885f72ff8,1786797411.4987617,1,bruteforce,401,702a2eed-212f-4ffc-98b1-34aabb6beb1d
ae322380-1d9f-332a-bca3-b386c538a365,1786797411.5113974,1,bruteforce,401,702a2eed-212f-4ffc-98b1-34aabb6beb1d
c6a9b2b2-cf95-7d7d-4be2-f2280abc8934,1786797411.5204084,1,bruteforce,401,702a2eed-212f-4ffc-98b1-34aabb6beb1d
9d6a2361-fc85-d821-6054-d2299299a404,1786797411.5276208,1,bruteforce,401,702a2eed-212f-4ffc-98b1-34aabb6beb1d
851cd474-33b2-7b30-79cb-3041a885291d,1786797411.5407708,0,benign_login,200,851cd474-33b2-7b30-79cb-3041a885291d
8b3fb476-e913-05d7-2955-9e6fb5291f4d,1786797411.5565364,0,benign_public,200,8b3fb476-e913-05d7-2955-9e6fb5291f4d
e96b5751-8405-4161-afc7-9edc52dad8d6,1786797411.5667453,0,benign_status,200,e96b5751-8405-4161-afc7-9edc52dad8d6
8197f9b7-2783-8e90-8387-f664712086bf,1786797411.5727875,0,benign_login,200,8197f9b7-2783-8e90-8387-f664712086bf
2c8602da-996e-9297-80e2-84fb4054bf9d,1786797411.5820897,0,benign_status,200,2c8602da-996e-9297-80e2-84fb4054bf9d
82bf5689-e8ad-34f5-e850-40dfe468a610,1786797411.5958793,0,benign_status,200,82bf5689-e8ad-34f5-e850-40dfe468a610
18cdace7-8363-3003-3bfd-ae7fe065ea1f,1786797411.6123102,0,benign_public,200,18cdace7-8363-3003-3bfd-ae7fe065ea1f
4748bc52-9ae1-ade7-e2a6-a093f1d90980,1786797411.6200914,1,bruteforce,401,701b8633-02a6-ee00-b942-c3c14336e0ef
4c5f0d63-1137-da40-5e4c-8b7c930e3138,1786797411.627431,1,bruteforce,401,701b8633-02a6-ee00-b942-c3c14336e0ef
e4d5e779-eedb-49b0-bbc1-a45a8bee49e4,1786797411.6356595,1,bruteforce,401,701b8633-02a6-ee00-b942-c3c14336e0ef
f216b4f2-6bad-096f-1a7f-3c2401a1f206,1786797411.650482,1,bruteforce,401,701b8633-02a6-ee00-b942-c3c14336e0ef
b19c4419-3c20-7dda-d079-7d3885964a84,1786797411.6559453,1,bruteforce,401,701b8633-02a6-ee00-b942-c3c14336e0ef
8998c45d-a1ee-ed94-db26-42ced54496c4,1786797411.67291,0,benign_status,200,8998c45d-a1ee-ed94-db26-42ced54496c4
d31958c1-f71b-295b-e9e4-145ad7452289,1786797411.6821535,1,bruteforce,401,a9246f43-7354-0ed2-f3a7-f8443ced8d36
065dd49d-4e80-e367-14f9-a0200aff2438,1786797411.6982517,1,bruteforce,401,a9246f43-7354-0ed2-f3a7-f8443ced8d36
51f4f1b6-c2bf-b892-bb55-9050c4930216,1786797411.7027812,1,bruteforce,401,a9246f43-7354-0ed2-f3a7-f8443ced8d36
5c767d02-56b8-442d-58e0-5d11f38da7c9,1786797411.7106516,1,bruteforce,401,a9246f43-7354-0ed2-f3a7-f8443ced8d36
a6577a17-4b53-d0ff-d35f-cbec12bf4d21,1786797411.7212243,1,bruteforce,401,a9246f43-7354-0ed2-f3a7-f8443ced8d36
4d187aa3-21f2-753d-24fc-30e836a8c0fa,1786797411.7281728,0,benign_status,200,4d187aa3-21f2-753d-24fc-30e836a8c0fa
99cfb305-327d-8486-3ce8-1e7951985820,1786797411.739324,0,benign_public,200,99cfb305-327d-8486-3ce8-1e7951985820
6e275d90-8905-3ef4-e02e-237934097111,1786797411.7534428,0,benign_login,200,6e275d90-8905-3ef4-e02e-237934097111
5815ff2b-dddb-b29b-1a6f-4c281b03ed16,1786797411.764226,0,benign_login,200,5815ff2b-dddb-b29b-1a6f-4c281b03ed16
999fa4c7-6c6f-f2f2-ae0b-ad5ae85284f7,1786797411.7785747,0,benign_status,200,999fa4c7-6c6f-f2f2-ae0b-ad5ae85284f7
f2babc7b-6acc-78dc-5da5-b79a68bf292a,1786797411.7826812,0,benign_status,200,f2babc7b-6acc-78dc-5da5-b79a68bf292a
e86a4168-7402-2503-abe4-3ce0f8e0c2a8,1786797411.7910259,0,benign_status,200,e86a4168-7402-2503-abe4-3ce0f8e0c2a8
9668d865-9f6b-6bab-8130-52dea600df38,1786797411.7989655,0,benign_status,200,9668d865-9f6b-6bab-8130-52dea600df38
6e3e833a-f1e1-3fef-af3e-f8d8db9fa5ac,1786797411.8151062,0,benign_login,200,6e3e833a-f1e1-3fef-af3e-f8d8db9fa5ac
7523550f-8dab-bb97-82f9-bfd977370777,1786797411.8223667,0,benign_login,200,7523550f-8dab-bb97-82f9-bfd977370777
825282fb-ff06-6349-0f05-d960ba0e8d0c,1786797411.8353488,0,benign_status,200,825282fb-ff06-6349-0f05-d960ba0e8d0c
f8a54adc-01bf-87dc-a62a-bf0217fa95e2,1786797411.8403032,1,bruteforce,401,2f10ec4c-4bdc-6789-7b05-24b4b37b41fc
f628a3e6-a173-0a39-eb80-2594b1ebe76b,1786797411.8536317,1,bruteforce,401,2f10ec4c-4bdc-6789-7b05-24b4b37b41fc
084f423c-79d6-76c7-49bd-7ba551d13a58,1786797411.8635237,1,bruteforce,401,2f10ec4c-4bdc-6789-7b05-24b4b37b41fc
e58e1081-a1d2-2ccc-cdf2-faf140f48623,1786797411.8681047,1,bruteforce,401,2f10ec4c-4bdc-6789-7b05-24b4b37b41fc
94090646-739c-6cd8-6482-35af35fd3518,1786797411.8846064,1,bruteforce,401,2f10ec4c-4bdc-6789-7b05-24b4b37b41fc
5cc47b06-5d2a-a08e-4a39-98bebbc5de77,1786797411.8926876,0,benign_public,200,5cc47b06-5d2a-a08e-4a39-98bebbc5de77
da6dc945-eade-ceea-18f5-8b185b9fb372,1786797411.904408,0,benign_status,200,da6dc945-eade-ceea-18f5-8b185b9fb372
a5ad278e-cbab-3efc-a1a0-8da63925db79,1786797411.9148023,0,benign_status,200,a5ad278e-cbab-3efc-a1a0-8da63925db79
04838954-b1d4-a1a9-c943-3ec3758b3324,1786797411.9289746,0,benign_public,200,04838954-b1d4-a1a9-c943-3ec3758b3324
18e4642a-f206-b72e-dc4c-3d571209bf6b,1786797411.9416335,0,benign_login,200,18e4642a-f206-b72e-dc4c-3d571209bf6b
e404ada0-97b3-45d3-4411-01957767fd25,1786797411.9573374,0,benign_login,200,e404ada0-97b3-45d3-4411-01957767fd25
